Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,Scenario
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_560_566,563,clinical,ppy,0.11523756556174,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_567_573,570,clinical,ppy,0.120940680857098,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_574_580,577,clinical,ppy,0.174389017802528,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_581_587,584,clinical,ppy,0.131932210547383,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_588_594,591,clinical,ppy,0.150387778182919,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_595_601,598,clinical,ppy,0.142286836015976,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_602_608,605,clinical,ppy,0.148980897258165,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_609_615,612,clinical,ppy,0.1496788217111,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_616_622,619,clinical,ppy,0.141504788550076,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_623_629,626,clinical,ppy,0.146850841379731,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_630_636,633,clinical,ppy,0.163041503970397,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_637_643,640,clinical,ppy,0.208142438652555,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_644_650,647,clinical,ppy,0.174852933446117,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_651_657,654,clinical,ppy,0.191739899980941,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_658_664,661,clinical,ppy,0.165612066627254,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_665_671,668,clinical,ppy,0.158622429099951,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_672_678,675,clinical,ppy,0.114499544964794,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_679_685,682,clinical,ppy,0.152036907694923,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_686_692,689,clinical,ppy,0.159954258165444,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_693_699,696,clinical,ppy,0.159040430194773,4,PMC co-delivery with EPI only
